time,timestamp,local_x,local_y,local_angle,current_task_id,latitude,longitude,altitude
2024-07-12 19:18:39:963,1720783119963,0.022748509307481252,-0.3414043531782126,93.00000000000004,-1,31.2855773501,121.6296013644,3.437000036239624
2024-07-12 19:18:40:018,1720783120018,0.024081631095448367,-0.3692892594201403,93.00000000000004,-1,31.28557760160001,121.62960135040004,3.437000036239624
2024-07-12 19:18:40:117,1720783120117,0.02531000835406315,-0.3920185043846784,93.00000000000004,-1,31.285577806600003,121.62960133749999,3.437000036239624
2024-07-12 19:18:40:514,1720783120514,0.02642412802056301,-0.420136247101217,93.00000000000004,-1,31.28557806020001,121.62960132580002,3.437000036239624
2024-07-12 19:18:40:515,1720783120515,0.02899508506998511,-0.4441294577702188,93.00000000000004,-1,31.285578276600006,121.62960129880003,3.436000108718872
2024-07-12 19:18:40:516,1720783120516,0.030766228855876914,-0.47721436933186095,93.00000000000004,-1,31.285578575000002,121.6296012802,3.436000108718872
2024-07-12 19:18:40:566,1720783120566,0.032489726589908306,-0.4965175963841865,93.00000000000004,-1,31.28557874910001,121.62960126210004,3.436000108718872
2024-07-12 19:18:40:638,1720783120638,0.03640328857006569,-0.5310327835540745,94,-1,31.28557906040001,121.62960122100003,3.437000036239624
2024-07-12 19:18:40:727,1720783120727,0.03755549578621519,-0.5565449768486606,94,-1,31.28557929050001,121.6296012089,3.436000108718872
2024-07-12 19:18:40:953,1720783120953,0.04057397430721058,-0.5793185684745158,94,-1,31.28557949590001,121.62960117720002,3.436000108718872
2024-07-12 19:18:40:955,1720783120955,0.04225941071056516,-0.6077024058984449,94,-1,31.285579751900002,121.6296011595,3.434999942779541
2024-07-12 19:18:41:019,1720783121019,0.04488749448665036,-0.6311190705333594,94,-1,31.285579963100005,121.62960113190002,3.434000015258789
2024-07-12 19:18:41:173,1720783121173,0.047905987652419886,-0.6600129281658366,94,-1,31.28558022370001,121.62960110020003,3.434000015258789
2024-07-12 19:18:41:445,1720783121445,0.049001062755263565,-0.6843831165744113,95,-1,31.28558044350001,121.62960108869999,3.434000015258789
2024-07-12 19:18:41:446,1720783121446,0.053476393039581384,-0.7121904014139634,95,-1,31.28558069430001,121.62960104170003,3.434000015258789
2024-07-12 19:18:41:480,1720783121480,0.05619018381371604,-0.7376804159047917,95,-1,31.285580924200005,121.62960101319999,3.434000015258789
2024-07-12 19:18:41:534,1720783121534,0.05924676903819038,-0.7682706503613006,95,-1,31.285581200099998,121.6296009811,3.433000087738037
2024-07-12 19:18:41:634,1720783121634,0.06348404734428985,-0.7924856063517779,95,-1,31.2855814185,121.62960093660001,3.434000015258789
2024-07-12 19:18:41:950,1720783121950,0.0663311466764535,-0.8215457762015654,95,-1,31.285581680600004,121.62960090670003,3.434000015258789
2024-07-12 19:18:41:952,1720783121952,0.07016850958724791,-0.8441530547577031,95,-1,31.285581884500004,121.62960086639998,3.433000087738037
2024-07-12 19:18:41:953,1720783121953,0.07317748294259938,-0.8737121583974263,96,-1,31.2855821511,121.62960083479999,3.433000087738037
2024-07-12 19:18:42:023,1720783122023,0.0764054403511345,-0.8952439563942308,96,-1,31.2855823453,121.6296008009,3.433000087738037
2024-07-12 19:18:42:112,1720783122112,0.08024280976020268,-0.9227740563630853,96,-1,31.285582593599997,121.6296007606,3.433000087738037
2024-07-12 19:18:42:227,1720783122227,0.08291850118550818,-0.9459800603836974,96,-1,31.28558280290001,121.62960073250002,3.433000087738037
2024-07-12 19:18:42:443,1720783122443,0.08720339638926326,-0.9715033339556594,96,-1,31.28558303310001,121.62960068749999,3.434000015258789
2024-07-12 19:18:42:444,1720783122444,0.0897172162543987,-0.9950641348026192,96,-1,31.28558324560001,121.62960066110003,3.433000087738037
2024-07-12 19:18:42:506,1720783122506,0.0944591639657973,-1.0234701412396408,97.00000000000001,-1,31.285583501800005,121.62960061130002,3.433000087738037
2024-07-12 19:18:42:610,1720783122610,0.09842984083784782,-1.0518983228836993,97.00000000000001,-1,31.285583758200005,121.62960056960003,3.433000087738037
2024-07-12 19:18:42:727,1720783122727,0.10191489158846574,-1.0749712750021858,97.00000000000001,-1,31.28558396630001,121.62960053300003,3.431999921798706
2024-07-12 19:18:42:940,1720783122940,0.10623787447740593,-1.100494549335039,97.00000000000001,-1,31.28558419650001,121.62960048759999,3.430999994277954
2024-07-12 19:18:42:942,1720783122942,0.10955153169528076,-1.1235564116126693,97.00000000000001,-1,31.2855844045,121.62960045279999,3.430999994277954
2024-07-12 19:18:43:028,1720783123028,0.11449343394026405,-1.151541094837668,97.00000000000001,-1,31.2855846569,121.62960040090002,3.430999994277954
2024-07-12 19:18:43:126,1720783123126,0.11893068262986912,-1.1797475288377413,98,-1,31.285584911300006,121.62960035430001,3.430999994277954
2024-07-12 19:18:43:227,1720783123227,0.12300609052702198,-1.2027872158265116,98,-1,31.285585119100006,121.62960031149998,3.430999994277954
2024-07-12 19:18:43:456,1720783123456,0.12780516016387256,-1.228620936306331,98,-1,31.2855853521,121.6296002611,3.430999994277954
2024-07-12 19:18:43:458,1720783123458,0.13272802227694558,-1.256927155748666,98,-1,31.28558560740001,121.6296002094,3.430000066757202
2024-07-12 19:18:43:529,1720783123529,0.13712716869897854,-1.2796120444783052,98,-1,31.285585812000008,121.6296001632,3.430000066757202
2024-07-12 19:18:43:630,1720783123630,0.14272607694917422,-1.3069314778568826,98,-1,31.2855860584,121.62960010440003,3.430000066757202
2024-07-12 19:18:43:723,1720783123723,0.14745848988692656,-1.3295165807447702,99.00000000000004,-1,31.28558626210001,121.6296000547,3.430000066757202
2024-07-12 19:18:43:942,1720783123942,0.15233373498778646,-1.354762666689853,99.00000000000004,-1,31.28558648980001,121.6296000035,3.428999900817871
2024-07-12 19:18:43:944,1720783123944,0.15663766493583078,-1.3774919048757868,99.00000000000004,-1,31.285586694800003,121.62959995829999,3.427999973297119
2024-07-12 19:18:44:010,1720783124010,0.16199852958445382,-1.405188313190517,99.00000000000004,-1,31.2855869446,121.629599902,3.427999973297119
2024-07-12 19:18:44:126,1720783124126,0.16714990044911293,-1.427817763093931,99.00000000000004,-1,31.285587148700003,121.62959984790001,3.428999900817871
2024-07-12 19:18:44:428,1720783124428,0.17263455042773104,-1.4557137459055867,100,-1,31.285587400300003,121.6295997903,3.428999900817871
2024-07-12 19:18:44:430,1720783124430,0.17757644024201055,-1.478409721631037,100,-1,31.285587605000003,121.62959973840003,3.428999900817871
2024-07-12 19:18:44:432,1720783124432,0.18413706545650238,-1.50860080078679,100,-1,31.285587877300003,121.62959966950001,3.428999900817871
2024-07-12 19:18:44:523,1720783124523,0.18800297895374754,-1.526695490960513,100,-1,31.285588040500002,121.6295996289,3.428999900817871
2024-07-12 19:18:44:626,1720783124626,0.19562053663916912,-1.5605010733302374,100,-1,31.2855883454,121.62959954889999,3.427999973297119
2024-07-12 19:18:44:727,1720783124727,0.20177171002429173,-1.5867782889706772,101.00000000000006,-1,31.28558858240001,121.6295994843,3.427999973297119
2024-07-12 19:18:44:963,1720783124963,0.20726586895462615,-1.6098401464405991,101.00000000000006,-1,31.2855887904,121.62959942660001,3.427999973297119
2024-07-12 19:18:44:965,1720783124965,0.21365509589079118,-1.6380022255824491,101.00000000000006,-1,31.285589044399998,121.62959935949999,3.427000045776367
2024-07-12 19:18:45:060,1720783125060,0.21893977265761652,-1.6606095003434946,101.00000000000006,-1,31.2855892483,121.62959930400001,3.4260001182556152
2024-07-12 19:18:45:138,1720783125138,0.22526234196046782,-1.6881174214558128,101.00000000000006,-1,31.285589496400007,121.62959923760002,3.4260001182556152
2024-07-12 19:18:45:434,1720783125434,0.23101358990278253,-1.710791219424708,101.00000000000006,-1,31.285589700900005,121.62959917720002,3.4260001182556152
2024-07-12 19:18:45:436,1720783125436,0.23666010599052495,-1.735992954598816,102.00000000000003,-1,31.28558992820001,121.6295991179,3.424999952316284
2024-07-12 19:18:45:437,1720783125437,0.24229709062833357,-1.75864457698198,102.00000000000003,-1,31.285590132500005,121.62959905870002,3.424999952316284
2024-07-12 19:18:45:527,1720783125527,0.24915288790361856,-1.7863631571880862,102.00000000000003,-1,31.285590382500004,121.62959898669999,3.424999952316284
2024-07-12 19:18:45:627,1720783125627,0.2546089580115368,-1.80909239420964,102.00000000000003,-1,31.28559058750001,121.6295989294,3.4240000247955322
2024-07-12 19:18:45:727,1720783125727,0.2611886169534981,-1.8362898655721502,102.00000000000003,-1,31.28559083280001,121.6295988603,3.4240000247955322
2024-07-12 19:18:45:926,1720783125926,0.26706365395118736,-1.8606711279405508,102.00000000000003,-1,31.2855910527,121.6295987986,3.4240000247955322
2024-07-12 19:18:45:930,1720783125930,0.2737004414469174,-1.88742510120736,103.00000000000003,-1,31.285591294,121.62959872890002,3.424999952316284
2024-07-12 19:18:46:027,1720783126027,0.2790327317668933,-1.9100545512343623,103.00000000000003,-1,31.285591498100004,121.62959867289999,3.4260001182556152
2024-07-12 19:18:46:127,1720783126127,0.2862217895230409,-1.9372520206519823,103.00000000000003,-1,31.285591743400005,121.62959859739999,3.427999973297119
2024-07-12 19:18:46:435,1720783126435,0.29216347154649935,-1.959715158389695,103.00000000000003,-1,31.28559194600001,121.62959853500001,3.427999973297119
2024-07-12 19:18:46:436,1720783126436,0.29912400103553977,-1.9848725394254814,103.00000000000003,-1,31.28559217290001,121.6295984619,3.428999900817871
2024-07-12 19:18:46:437,1720783126437,0.30555129885187193,-2.008133969430779,103.00000000000003,-1,31.285592382700003,121.62959839440003,3.428999900817871
2024-07-12 19:18:46:527,1720783126527,0.31389250468274305,-2.036440182262661,104.00000000000003,-1,31.28559263800001,121.6295983068,3.428999900817871
2024-07-12 19:18:46:627,1720783126627,0.32033884977457905,-2.060000972468009,104.00000000000003,-1,31.28559285050001,121.6295982391,3.428999900817871
2024-07-12 19:18:46:939,1720783126939,0.3285848325942791,-2.088307184000808,104.00000000000003,-1,31.285593105800004,121.62959815250002,3.428999900817871
2024-07-12 19:18:46:940,1720783126940,0.3362309354610058,-2.113098678291933,104.00000000000003,-1,31.2855933294,121.6295980722,3.428999900817871
2024-07-12 19:18:46:942,1720783126942,0.3420393123206644,-2.1356172528623354,104.00000000000003,-1,31.285593532500002,121.62959801120002,3.427999973297119
2024-07-12 19:18:47:028,1720783127028,0.3506471260195172,-2.162526444652936,105,-1,31.2855937752,121.6295979208,3.427999973297119
2024-07-12 19:18:47:195,1720783127195,0.35825514138609627,-2.1901674117983343,105,-1,31.2855940245,121.62959784090003,3.427999973297119
2024-07-12 19:18:47:226,1720783127226,0.3656155797192484,-2.212198135019957,105,-1,31.285594223200007,121.62959776360003,3.427999973297119
2024-07-12 19:18:47:434,1720783127434,0.37337594697241716,-2.2372335528781626,105,-1,31.285594449,121.62959768209998,3.427000045776367
2024-07-12 19:18:47:441,1720783127441,0.38199327831903795,-2.265140615156038,105,-1,31.285594700700003,121.62959759160003,3.427000045776367
2024-07-12 19:18:47:650,1720783127650,0.38909662849658383,-2.2881692080305096,105.99999999999997,-1,31.2855949084,121.62959751700004,3.427000045776367
2024-07-12 19:18:47:651,1720783127651,0.39802818504703874,-2.3163423689132348,105.99999999999997,-1,31.2855951625,121.62959742320004,3.4260001182556152
2024-07-12 19:18:47:948,1720783127948,0.40661694718006747,-2.3391270348619395,105.99999999999997,-1,31.285595368000003,121.62959733299999,3.424999952316284
2024-07-12 19:18:47:950,1720783127950,0.4152152288001348,-2.363996139230334,105.99999999999997,-1,31.285595592299998,121.62959724270002,3.4240000247955322
2024-07-12 19:18:47:951,1720783127951,0.42308032773695586,-2.3861155607696314,105.99999999999997,-1,31.285595791800006,121.62959716009999,3.4240000247955322
2024-07-12 19:18:48:070,1720783128070,0.432821235846096,-2.413168886332011,105.99999999999997,-1,31.285596035799998,121.62959705780003,3.424999952316284
2024-07-12 19:18:48:118,1720783128118,0.4406006366913963,-2.4354435333013096,107.00000000000001,-1,31.285596236700002,121.6295969761,3.424999952316284
2024-07-12 19:18:48:227,1720783128227,0.4518460028449791,-2.46481413292176,107.00000000000001,-1,31.28559650160001,121.62959685800001,3.424999952316284
2024-07-12 19:18:48:436,1720783128436,0.45924452384606557,-2.4845386675159133,107.00000000000001,-1,31.285596679500003,121.6295967803,3.424999952316284
2024-07-12 19:18:48:490,1720783128490,0.4701090167396166,-2.514319502907458,107.00000000000001,-1,31.285596948100007,121.62959666620003,3.424999952316284
2024-07-12 19:18:48:526,1720783128526,0.476641042760538,-2.531527191946119,107.00000000000001,-1,31.285597103300006,121.62959659760003,3.4260001182556152
2024-07-12 19:18:48:669,1720783128669,0.48881003936169143,-2.563658560156009,108.00000000000001,-1,31.285597393100005,121.62959646979999,3.427000045776367
2024-07-12 19:18:48:714,1720783128714,0.4967608283469025,-2.585977555443783,108.00000000000001,-1,31.285597594400002,121.62959638630002,3.4260001182556152
2024-07-12 19:18:48:956,1720783128956,0.5056352483349027,-2.6112347188129066,108.00000000000001,-1,31.285597822200003,121.62959629310001,3.4260001182556152
2024-07-12 19:18:48:958,1720783128958,0.5155189874785104,-2.638421095972199,108.00000000000001,-1,31.285598067400002,121.6295961893,3.4260001182556152
2024-07-12 19:18:49:079,1720783129079,0.5239458691335899,-2.660618127829315,108.00000000000001,-1,31.285598267600008,121.62959610080003,3.4260001182556152
2024-07-12 19:18:49:171,1720783129171,0.5337153500202221,-2.6881482153767418,108.00000000000001,-1,31.285598515900006,121.62959599819999,3.4260001182556152
2024-07-12 19:18:49:446,1720783129446,0.5421612803217033,-2.711088105530669,109.00000000000003,-1,31.285598722800003,121.62959590949998,3.424999952316284
2024-07-12 19:18:49:448,1720783129448,0.5518069673760803,-2.7368220287435343,109.00000000000003,-1,31.28559895490001,121.62959580820001,3.4260001182556152
2024-07-12 19:18:49:448,1720783129448,0.5608432503422592,-2.760338463746144,109.00000000000003,-1,31.285599167,121.62959571330003,3.424999952316284
2024-07-12 19:18:49:526,1720783129526,0.5721362283701381,-2.788977292007106,109.00000000000003,-1,31.285599425300006,121.62959559469999,3.424999952316284
2024-07-12 19:18:49:640,1720783129640,0.5815629077166626,-2.8128374373897693,109.00000000000003,-1,31.28559964050001,121.62959549570002,3.4240000247955322
2024-07-12 19:18:49:955,1720783129955,0.5936461995641175,-2.8417867112342736,110.00000000000006,-1,31.28559990160001,121.62959536879998,3.4230000972747803
2024-07-12 19:18:49:956,1720783129956,0.6042535925913844,-2.8681082662403163,110.00000000000006,-1,31.28560013900001,121.62959525740001,3.421999931335449
2024-07-12 19:18:49:958,1720783129958,0.6133470105616717,-2.891691225440196,110.00000000000006,-1,31.285600351699998,121.6295951619,3.4210000038146973
2024-07-12 19:18:50:010,1720783130010,0.6250303790452741,-2.920197004264264,110.00000000000006,-1,31.28560060880001,121.62959503920001,3.4200000762939453
2024-07-12 19:18:50:110,1720783130110,0.6365042656950083,-2.9488136556746483,110.00000000000006,-1,31.285600866899998,121.62959491870004,3.4189999103546143
2024-07-12 19:18:50:452,1720783130452,0.6464070418289501,-2.9722524776659647,111.00000000000003,-1,31.285601078300004,121.6295948147,3.4189999103546143
2024-07-12 19:18:50:454,1720783130454,0.6571191768285153,-2.99778682362348,111.00000000000003,-1,31.285601308600008,121.6295947022,3.4179999828338623
2024-07-12 19:18:50:455,1720783130455,0.6664792038572384,-3.0207267124008657,111.00000000000003,-1,31.285601515500005,121.62959460389999,3.4179999828338623
2024-07-12 19:18:50:538,1720783130538,0.6784958314968892,-3.048944214970588,111.00000000000003,-1,31.28560177,121.62959447770004,3.4170000553131104
2024-07-12 19:18:50:626,1720783130626,0.6882938640431028,-3.072283250629548,111.00000000000003,-1,31.285601980500005,121.62959437480004,3.4159998893737793
2024-07-12 19:18:50:726,1720783130726,0.700605675966837,-3.1000683434492866,111.00000000000003,-1,31.2856022311,121.62959424550002,3.4159998893737793
2024-07-12 19:18:50:964,1720783130964,0.7115844197124565,-3.125070491253096,112.00000000000001,-1,31.285602456600003,121.62959413020002,3.4149999618530273
2024-07-12 19:18:50:968,1720783130968,0.7237153154786399,-3.1525783994497267,112.00000000000001,-1,31.28560270470001,121.62959400279999,3.4149999618530273
2024-07-12 19:18:51:082,1720783131082,0.7338466064720685,-3.174997176322177,112.00000000000001,-1,31.28560290690001,121.62959389640002,3.4140000343322754
2024-07-12 19:18:51:126,1720783131126,0.745958456214602,-3.2028044442065364,112.00000000000001,-1,31.28560315770001,121.62959376920003,3.4140000343322754
2024-07-12 19:18:51:410,1720783131410,0.755908839383543,-3.2255669324578142,112.00000000000001,-1,31.285603363000007,121.6295936647,3.4130001068115234
2024-07-12 19:18:51:412,1720783131412,0.7669542343494451,-3.2507464788860045,113.00000000000001,-1,31.28560359010001,121.62959354870003,3.4130001068115234
2024-07-12 19:18:51:474,1720783131474,0.7792565237992852,-3.2785537472330586,113.00000000000001,-1,31.28560384090001,121.6295934195,3.4130001068115234
2024-07-12 19:18:51:526,1720783131526,0.7896163431725224,-3.3010279599245242,113.00000000000001,-1,31.285604043600003,121.62959331069999,3.4119999408721924
2024-07-12 19:18:51:646,1720783131646,0.8017472328682375,-3.3282365062079697,113.00000000000001,-1,31.285604289000005,121.62959318330002,3.4110000133514404
2024-07-12 19:18:51:955,1720783131955,0.8118975694074108,-3.350411360815314,113.00000000000001,-1,31.285604489000008,121.62959307670002,3.4100000858306885
2024-07-12 19:18:51:957,1720783131957,0.8233333626944455,-3.374836961645667,113.99999999999997,-1,31.285604709300003,121.62959295659999,3.4079999923706055
2024-07-12 19:18:51:958,1720783131958,0.833597958498599,-3.396967463203148,113.99999999999997,-1,31.285604908899998,121.62959284880003,3.4070000648498535
2024-07-12 19:18:52:026,1720783132026,0.8464620353663023,-3.423965348622608,113.99999999999997,-1,31.28560515240001,121.62959271369999,3.4059998989105225
2024-07-12 19:18:52:447,1720783132447,0.8567361568813904,-3.446095851241431,113.99999999999997,-1,31.285605352000005,121.62959260579998,3.4049999713897705
2024-07-12 19:18:52:448,1720783132448,0.871076118627356,-3.4748233724892845,113.99999999999997,-1,31.28560561110001,121.6295924552,3.4040000438690186
2024-07-12 19:18:52:449,1720783132449,0.8802647425765395,-3.493738520533753,113.99999999999997,-1,31.2856057817,121.6295923587,3.4040000438690186
2024-07-12 19:18:52:449,1720783132449,0.8944999645355536,-3.521856232288887,115.00000000000004,-1,31.285606035300006,121.62959220919998,3.4030001163482666
2024-07-12 19:18:52:544,1720783132544,0.9053739563985036,-3.543343663551959,115.00000000000004,-1,31.28560622910001,121.62959209500002,3.4019999504089355
2024-07-12 19:18:52:613,1720783132613,0.9203328373311517,-3.5699756557072435,115.00000000000004,-1,31.285606469300006,121.62959193789999,3.4010000228881836
2024-07-12 19:18:52:727,1720783132727,0.9321780640158905,-3.5930707624786757,115.00000000000004,-1,31.2856066776,121.62959181349999,3.4000000953674316
2024-07-12 19:18:52:920,1720783132920,0.9457753138783296,-3.617950943427491,115.00000000000004,-1,31.285606901999998,121.6295916707,3.4000000953674316
2024-07-12 19:18:52:954,1720783132954,0.9595249141320372,-3.6450042620507923,116.00000000000004,-1,31.285607146000004,121.62959152630003,3.4000000953674316
2024-07-12 19:18:53:059,1720783133059,0.9705607834546967,-3.6660481961034104,116.00000000000004,-1,31.28560733580001,121.6295914104,3.4000000953674316
2024-07-12 19:18:53:114,1720783133114,0.983862853248631,-3.690795327049366,116.00000000000004,-1,31.285607559,121.62959127070002,3.4010000228881836
2024-07-12 19:18:53:405,1720783133405,0.9941750578498469,-3.7108746554950853,116.00000000000004,-1,31.285607740100005,121.6295911624,3.4010000228881836
2024-07-12 19:18:53:407,1720783133407,1.0066487215060742,-3.732794493474158,116.00000000000004,-1,31.28560793780001,121.62959103140003,3.4019999504089355
2024-07-12 19:18:53:424,1720783133424,1.0170751892547523,-3.7528738192864943,117.00000000000001,-1,31.2856081189,121.62959092189999,3.4019999504089355
2024-07-12 19:18:53:525,1720783133525,1.0277206553519314,-3.7732192456647464,117.00000000000001,43,31.285608342800003,121.6295907818,3.4019999504089355
2024-07-12 19:18:53:626,1720783133626,1.0277206553519314,-3.7732192456647464,117.00000000000001,43,31.28560852710001,121.62959065519999,3.4030001163482666
2024-07-12 19:18:53:944,1720783133944,1.0277206553519314,-3.7732192456647464,117.00000000000001,43,31.285608759400006,121.6295905065,3.4030001163482666
2024-07-12 19:18:53:946,1720783133946,1.0277206553519314,-3.7732192456647464,117.00000000000001,43,31.2856089533,121.62959036960001,3.4040000438690186
2024-07-12 19:18:53:947,1720783133947,1.0277206553519314,-3.7732192456647464,117.00000000000001,43,31.285609070700005,121.62959029360002,3.4040000438690186
2024-07-12 19:18:54:042,1720783134042,1.081576417075909,-3.8682495570268265,117.00000000000001,43,31.285609159499998,121.62959024450004,3.4049999713897705
2024-07-12 19:18:54:128,1720783134128,1.086042180023502,-3.875112672120948,117.00000000000001,43,31.28560922140001,121.62959019760001,3.4049999713897705
2024-07-12 19:18:54:442,1720783134442,1.0882226925556235,-3.879835914900369,117.00000000000001,43,31.285609264,121.62959017470001,3.4040000438690186
2024-07-12 19:18:54:444,1720783134444,1.0902889384699344,-3.88355020311374,117.00000000000001,43,31.285609297500002,121.62959015300004,3.4040000438690186
2024-07-12 19:18:54:445,1720783134445,1.0916886594177018,-3.8858785616483207,117.00000000000001,43,31.285609318500008,121.62959013829999,3.4040000438690186
2024-07-12 19:18:54:557,1720783134557,1.0925265840861653,-3.887452976033865,117.00000000000001,43,31.285609332700005,121.6295901295,3.4040000438690186
2024-07-12 19:18:54:635,1720783134635,1.0930121976771734,-3.8876303747163172,117.00000000000001,43,31.285609334300005,121.62959012440001,3.4040000438690186
2024-07-12 19:18:54:940,1720783134940,1.0927170177118142,-3.8869540416440906,117.00000000000001,43,31.28560932820001,121.62959012750002,3.4030001163482666
2024-07-12 19:18:54:942,1720783134942,1.0924408839722495,-3.8859229094958128,117.00000000000001,43,31.2856093189,121.6295901304,3.4019999504089355
2024-07-12 19:18:55:120,1720783135120,1.092212358418124,-3.8847698166180265,117.00000000000001,43,31.2856093085,121.62959013279999,3.4019999504089355
2024-07-12 19:18:55:121,1720783135121,1.0921076139662158,-3.884171094659865,117.00000000000001,43,31.285609302500006,121.62959013390002,3.4019999504089355
2024-07-12 19:18:55:130,1720783135130,1.0921933093067344,-3.883694336348812,117.00000000000001,43,31.28560929880001,121.62959013300002,3.4019999504089355
2024-07-12 19:18:55:440,1720783135440,1.092345662176446,-3.8836610720819125,117.00000000000001,43,31.285609298500006,121.6295901314,3.4019999504089355
2024-07-12 19:18:55:441,1720783135441,1.0922885266110092,-3.8836832484421713,117.00000000000001,43,31.28560929870001,121.62959013200003,3.4019999504089355
2024-07-12 19:18:55:538,1720783135538,1.0922218764543556,-3.883783035712282,117.00000000000001,43,31.28560929960001,121.6295901327,3.4019999504089355
2024-07-12 19:18:55:540,1720783135540,1.0922313974352127,-3.883771947938151,117.00000000000001,43,31.28560929950001,121.62959013260001,3.4030001163482666
2024-07-12 19:18:55:629,1720783135629,1.0922313976668625,-3.8838606475554642,117.00000000000001,43,31.28560930030001,121.62959013260001,3.4019999504089355
2024-07-12 19:18:55:985,1720783135985,1.0921742679002318,-3.8838939086033375,117.00000000000001,43,31.2856093006,121.6295901332,3.4019999504089355
2024-07-12 19:18:55:988,1720783135988,1.0920123960043042,-3.883949347398285,117.00000000000001,43,31.28560930110001,121.62959013490001,3.4019999504089355
2024-07-12 19:18:55:991,1720783135991,1.0919076575621363,-3.8839493476455886,117.00000000000001,43,31.28560930110001,121.62959013599999,3.4019999504089355
2024-07-12 19:18:56:035,1720783136035,1.0918314815463248,-3.8839271726939324,117.00000000000001,43,31.285609300900006,121.6295901368,3.4019999504089355
2024-07-12 19:18:56:127,1720783136127,1.091869569839645,-3.8839160847927747,118.00000000000001,43,31.285609300800004,121.6295901364,3.4019999504089355
